NC_035780.1	253042	258107	NC_035780.1	250197	351003	5065
NC_035780.1	272839	273172	NC_035780.1	250197	351003	333
NC_035780.1	278473	281546	NC_035780.1	250197	351003	3073
NC_035780.1	293861	297130	NC_035780.1	250197	351003	3269
NC_035780.1	311654	315521	NC_035780.1	250197	351003	3867
NC_035780.1	340261	341637	NC_035780.1	250197	351003	1376
NC_035780.1	349379	349424	NC_035780.1	250197	351003	45
NC_035780.1	370670	372173	NC_035780.1	369554	378352	1503
NC_035780.1	376974	380453	NC_035780.1	369554	378352	1378
NC_035780.1	392035	394982	NC_035780.1	380654	423774	2947
NC_035780.1	409280	409476	NC_035780.1	380654	423774	196
NC_035780.1	415627	444906	NC_035780.1	380654	423774	8147
NC_035780.1	453310	485478	NC_035780.1	471401	472285	884
NC_035780.1	573497	573629	NC_035780.1	545053	645842	132
NC_035780.1	585444	604923	NC_035780.1	545053	645842	19479
NC_035780.1	622983	625969	NC_035780.1	545053	645842	2986
NC_035780.1	675504	682819	NC_035780.1	677431	678698	1267
NC_035780.1	675504	682819	NC_035780.1	679665	682679	3014
NC_035780.1	730982	731071	NC_035780.1	730817	731584	89
NC_035780.1	776437	777049	NC_035780.1	776155	779505	612
NC_035780.1	921086	921227	NC_035780.1	910758	922069	141
NC_035780.1	934670	938661	NC_035780.1	935678	937057	1379
NC_035780.1	934670	938661	NC_035780.1	937631	940683	1030
NC_035780.1	951816	957966	NC_035780.1	941184	952193	377
NC_035780.1	964602	970362	NC_035780.1	963503	973408	5760
NC_035780.1	981628	984470	NC_035780.1	983985	997750	485
NC_035780.1	995318	995488	NC_035780.1	983985	997750	170
NC_035780.1	1008165	1038479	NC_035780.1	1036866	1038149	1283
NC_035780.1	1053423	1101447	NC_035780.1	1077862	1078492	630
NC_035780.1	1190874	1229193	NC_035780.1	1192587	1194166	1579
NC_035780.1	1190874	1229193	NC_035780.1	1222010	1224817	2807
NC_035780.1	1282416	1321892	NC_035780.1	1289419	1290301	882
NC_035780.1	1336216	1357833	NC_035780.1	1342185	1342815	630
NC_035780.1	1359771	1389974	NC_035780.1	1373756	1374322	566
NC_035780.1	1359771	1389974	NC_035780.1	1379544	1380432	888
NC_035780.1	1359771	1389974	NC_035780.1	1382865	1383827	962
NC_035780.1	1359771	1389974	NC_035780.1	1386325	1387383	1058
NC_035780.1	1359771	1389974	NC_035780.1	1375755	1376946	1191
NC_035780.1	1458091	1503801	NC_035780.1	1467860	1468374	514
NC_035780.1	1458091	1503801	NC_035780.1	1469922	1471147	1225
NC_035780.1	1458091	1503801	NC_035780.1	1458041	1458796	705
NC_035780.1	1522483	1543471	NC_035780.1	1531502	1532753	1251
NC_035780.1	1548720	1575099	NC_035780.1	1564714	1565292	578
NC_035780.1	1641055	1674068	NC_035780.1	1642196	1643768	1572
NC_035780.1	1778839	1821445	NC_035780.1	1794378	1795243	865
NC_035780.1	1778839	1821445	NC_035780.1	1796033	1797461	1428
NC_035780.1	1863697	1874660	NC_035780.1	1863076	1863759	62
NC_035780.1	1881983	1882142	NC_035780.1	1880812	1901214	159
NC_035780.1	1890106	1892804	NC_035780.1	1880812	1901214	2698
NC_035780.1	1898535	1919018	NC_035780.1	1907020	1911468	4448
NC_035780.1	1898535	1919018	NC_035780.1	1911740	1913283	1543
NC_035780.1	1898535	1919018	NC_035780.1	1880812	1901214	2679
NC_035780.1	1898535	1919018	NC_035780.1	1915385	1921255	3633
NC_035780.1	1926830	1928717	NC_035780.1	1926047	1928455	1625
NC_035780.1	1940217	1940412	NC_035780.1	1935438	1942606	195
NC_035780.1	1952761	1955554	NC_035780.1	1944981	1992606	2793
NC_035780.1	1981097	1982710	NC_035780.1	1944981	1992606	1613
NC_035780.1	1997350	1997840	NC_035780.1	1997821	2009700	19
NC_035780.1	1998704	2002151	NC_035780.1	1997821	2009700	3447
NC_035780.1	2007805	2008425	NC_035780.1	1997821	2009700	620
NC_035780.1	2028053	2028070	NC_035780.1	2027819	2028670	17
NC_035780.1	2350944	2380663	NC_035780.1	2365830	2366455	625
NC_035780.1	2492972	2500363	NC_035780.1	2493437	2496247	2810
NC_035780.1	2516296	2524424	NC_035780.1	2519896	2520929	1033
NC_035780.1	2516296	2524424	NC_035780.1	2523711	2524219	508
NC_035780.1	2516296	2524424	NC_035780.1	2524316	2546649	108
NC_035780.1	2553408	2554180	NC_035780.1	2553360	2556563	772
NC_035780.1	2599559	2605982	NC_035780.1	2557126	2603667	4108
NC_035780.1	2664271	2665068	NC_035780.1	2662962	2670201	797
NC_035780.1	2670707	2677961	NC_035780.1	2676982	2678575	979
NC_035780.1	2698757	2715858	NC_035780.1	2697445	2746343	17101
NC_035780.1	2743633	2743874	NC_035780.1	2697445	2746343	241
NC_035780.1	2762522	2764022	NC_035780.1	2759953	2771632	1500
NC_035780.1	2768283	2768317	NC_035780.1	2759953	2771632	34
NC_035780.1	2882219	2897280	NC_035780.1	2892180	2892954	774
NC_035780.1	2924444	2928483	NC_035780.1	2921478	2924809	365
NC_035780.1	2936496	2949746	NC_035780.1	2934196	2938020	1524
NC_035780.1	3115751	3123533	NC_035780.1	3116203	3116707	504
NC_035780.1	3161565	3189044	NC_035780.1	3172840	3173386	546
NC_035780.1	3211319	3211540	NC_035780.1	3207740	3213350	221
NC_035780.1	3381662	3399988	NC_035780.1	3386906	3387800	894
NC_035780.1	3415915	3424449	NC_035780.1	3418458	3419099	641
NC_035780.1	3415915	3424449	NC_035780.1	3419433	3420007	574
NC_035780.1	3586138	3590619	NC_035780.1	3586230	3587180	950
NC_035780.1	3602303	3603653	NC_035780.1	3598711	3604584	1350
NC_035780.1	3642567	3643905	NC_035780.1	3643614	3644785	291
NC_035780.1	3644577	3672032	NC_035780.1	3643614	3644785	208
